id,title,location,experience,skills,company,salary,description,posted_date,type,url
140818008197,Data Scientist / Data Analyst,Hyderabad,5-10 yrs,"Machine Learning, Data Science, Java, Python, Data Mining, Algorithms, C++,...",Anram Solutions Private Limited,  Not disclosed , Candidate should have strong Data Science and Analytics background and should be able to play with ...,44 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Data-Analyst-Anram-Solutions-Private-Limited-Hyderabad-5-to-10-years-140818008197?src=jobsearchDesk&sid=15382132614599&xp=8&px=7
140818004332,Data Scientist- Paytm,Noida,3-8 yrs,"deep learning, machine learning, nlp, data science, algorithms, research...",Paytm,  Not disclosed ,3+ years of relevant experience in building large scale machine learning systems;Hands on experience ...,44 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Paytm-Paytm-Noida-3-to-8-years-140818004332?src=jobsearchDesk&sid=15382132614599&xp=9&px=7
130818901543,Data Scientist,Ahmedabad,3-8 yrs,"deep learning, data science, data visualization, solution architecture...",Tatvic,  Not disclosed ,""" Scripting Languages:Python(Must), R (Must);Machine Learning & Deep Learning (Must ...",46 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Tatvic-Ahmedabad-3-to-8-years-130818901543?src=jobsearchDesk&sid=15382132614599&xp=10&px=7
130818900401,Solution Architect,Tirupati,10-12 yrs,"Solution Architect, Solution Architecture, AI, machine learning...",Larsen & Toubro Limited,  Not disclosed ,Should have experience of more than 3 years as a Solution Architecture in large projects of similar ...,44 days ago,premium,https://www.naukri.com/job-listings-Solution-Architect-Larsen-Toubro-Limited-Tirupati-10-to-12-years-130818900401?src=jobsearchDesk&sid=15382132614599&xp=11&px=7
130818005468,Operations Analytics Specialist Opportunity with Applied Materials,Bengaluru,5-10 yrs,"hive, production planning, continuous improvement, strategic leadership...",Applied Materials India Private Limited,  Not disclosed ,2.	Organization  Must be exceptionally detail oriented and able to multi task;6.	Decision Making ...,46 days ago,premium,https://www.naukri.com/job-listings-Operations-Analytics-Specialist-Opportunity-with-Applied-Materials-Applied-Materials-India-Private-Limited-Bengaluru-5-to-10-years-130818005468?src=jobsearchDesk&sid=15382132614599&xp=12&px=7
110818002261,"Data Scientist - Capital Markets @ Nseit Ltd, Andheri",Mumbai(J B Nagar),2-7 yrs,"Data Science, SQL, Expect, Time Series, Data Manipulation, Data Analytics...",NSEIT LTD,  Not disclosed ,"We are also certified for ISO 9001:2015 for providing high quality products and services, and ISO 27001:2 ...",47 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Capital-Markets-Nseit-Ltd-Andheri-NSEIT-LTD-Mumbai-J-B-Nagar-2-to-7-years-110818002261?src=jobsearchDesk&sid=15382132614599&xp=13&px=7
100818900474,Principal Data Scientist - Machine Learning/big Data,Bengaluru,2-6 yrs,"r, data science, cluster analysis, machine learning, data mining...",Strivex Consulting Pvt. Ltd,  Not disclosed ,- The candidate will also be expected to hire and mentor a data science team as required to support ...,47 days ago,premium,https://www.naukri.com/job-listings-Principal-Data-Scientist-Machine-Learning-big-Data-Strivex-Consulting-Pvt-Ltd-Bengaluru-2-to-6-years-100818900474?src=jobsearchDesk&sid=15382132614599&xp=14&px=7
100818001133,Analytics Engineer-machine Learning,Mumbai,3-5 yrs,"R, Machine Learning, SAS, Logistic Regression, Statistical Modeling...",Confidential,  Not disclosed ,3-5+ years hands-on experience in insurance or banking domain with respect to using analytics ...,47 days ago,premium,https://www.naukri.com/job-listings-Analytics-Engineer-machine-Learning-Confidential-Mumbai-3-to-5-years-100818001133?src=jobsearchDesk&sid=15382132614599&xp=15&px=7
080818900084,IoT Developer - Solution Design & Integration,Chennai,6-10 yrs,"IoT Developer, IoT, data sciences, data analytics, Big Data...",Bharat Head Hunters,  Not disclosed ,- Experience leading geographically distributed and culturally diverse work-groups;- Experience in ...,51 days ago,premium,https://www.naukri.com/job-listings-IoT-Developer-Solution-Design-Integration-Bharat-Head-Hunters-Chennai-6-to-10-years-080818900084?src=jobsearchDesk&sid=15382132614599&xp=16&px=7
080818001324,Artificial Intelligence / Machine Learning Specialist,Hyderabad(Jubilee Hills),0-5 yrs,"Deep Learning, Machine Learning, R, Neural Networks, Python...",Krithi Systems,  Not disclosed ,Good to have basic Knowledge of machine learning and pattern recognition techniques (e.g;Must have 0- 2 ...,51 days ago,premium,https://www.naukri.com/job-listings-Artificial-Intelligence-Machine-Learning-Specialist-Krithi-Systems-Hyderabad-Jubilee-Hills-0-to-5-years-080818001324?src=jobsearchDesk&sid=15382132614599&xp=17&px=7
080218901482,Application Development Manager,Chennai,8-10 yrs,"Algorithms, Natural Language Processing, Java, Data Science...",Optimum InfoSystem Pvt. Ltd.,  Not disclosed ,"- Real time knowledge and experience on enterprise system integration;- Experience in large-scale, ...",58 days ago,premium,https://www.naukri.com/job-listings-Application-Development-Manager-Optimum-InfoSystem-Pvt-Ltd-Chennai-8-to-10-years-080218901482?src=jobsearchDesk&sid=15382132614599&xp=18&px=7
070818009078,Data Scientist,Gurgaon(Sohna),3-8 yrs,"Machine learning, Keras, tensorflow, NLTK, data science...",Wizard Tech Solutions India Pvt. Ltd,  Not disclosed ,3-8 years of experience with various data analysis and visualization tools;Experience with big data ...,53 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Wizard-Tech-Solutions-India-Pvt-Ltd-Gurgaon-Sohna-3-to-8-years-070818009078?src=jobsearchDesk&sid=15382132614599&xp=19&px=7
070818005722,Manager/senior Manager - Analytics/python,Bengaluru,5-7 yrs,"Machine Learning, Data Science, Neural Networks, R, Python, Sales...",Hexaconcepts,  Not disclosed ,"- Develop comprehensive models/codes for specific use cases (like segmentation, forecasting, key driver ...",52 days ago,premium,https://www.naukri.com/job-listings-Manager-senior-Manager-Analytics-python-Hexaconcepts-Bengaluru-5-to-7-years-070818005722?src=jobsearchDesk&sid=15382132614599&xp=20&px=7
070818005227,Data Scientist,Delhi NCR,4-9 yrs,"r, text mining, sql, web analytics, machine learning, predictive modeling...",Junglee Games India Private Limited,"    20,00,000 - 35,00,000 P.A. +perks & Benefits  ",Computer Science from a top tier institution with specialization in statistics/ optimization algorithms / ...,51 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Junglee-Games-India-Private-Limited-Delhi-NCR-4-to-9-years-070818005227?src=jobsearchDesk&sid=15382132614599&xp=21&px=7
070818004398,Data Scientist (lead SW Developer) for Gurgaon,Gurgaon(Udyog Vihar Industrial Area Phase VI),9-14 yrs,"Data Science, Machine Learning, Deep Learning, Neural Networks, SCALA...",Sita Information Networking Computing India Private Limited,  Not disclosed ,"Proven experience in delivering data intensive projects;Should have experience in development, ...",52 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-lead-SW-Developer-for-Gurgaon-Sita-Information-Networking-Computing-India-Private-Limited-Gurgaon-Udyog-Vihar-Industrial-Area-Phase-VI-9-to-14-years-070818004398?src=jobsearchDesk&sid=15382132614599&xp=22&px=7
060818900333,Senior Developer Ai/ml,Pune,4-7 yrs,"NLP, Data Science, Python, Spark, Machine Learning, Hadoop, Algorithms, JEE...",Citicorp Services India Pvt Ltd,  Not disclosed ,"Experience in Hadoop, Big-data, Spark is a plus;Bachelor or Masters degree in Computer Science or ...",52 days ago,premium,https://www.naukri.com/job-listings-Senior-Developer-Ai-ml-Citicorp-Services-India-Pvt-Ltd-Pune-4-to-7-years-060818900333?src=jobsearchDesk&sid=15382132614599&xp=23&px=7
060818006403,Python Developer - SQL,Hyderabad,1-4 yrs,"Data Science, Python, Machine Learning, SQL, Expect, Open Source...",Confidential,  Not disclosed ,"If you like solving Project Euler problems for fun, or building open source projects on the side, and ...",53 days ago,premium,https://www.naukri.com/job-listings-Python-Developer-SQL-Confidential-Hyderabad-1-to-4-years-060818006403?src=jobsearchDesk&sid=15382132614599&xp=24&px=7
050718007492,Karvy - Great Opportunity for Data Scientist & Sr DS at Hyderabad,Hyderabad,1-6 yrs,"Python, R, Machine Learning, Data Science, Data Analysis, Image Processing,...",Karvy Stock Broking Limited,"    5,00,000 - 15,00,000 P.A.  ","The candidate should have strong depth knowledge of data mining, machine learning techniques, ...",50 days ago,premium,https://www.naukri.com/job-listings-Karvy-Great-Opportunity-for-Data-Scientist-Sr-DS-at-Hyderabad-Karvy-Stock-Broking-Limited-Hyderabad-1-to-6-years-050718007492?src=jobsearchDesk&sid=15382132614599&xp=25&px=7
050718007017,Senior AI Solution Architect/chief Engineer,Chennai(Egattur),15-25 yrs,"Deep Learning, Image Processing, Computer Vision, Machine Learning, Python,...",Auxo Technology Labs Private Limited,"    16,00,000 - 31,00,000 P.A.  ",,49 days ago,prefjob,https://www.naukri.com/job-listings-Senior-AI-Solution-Architect-chief-Engineer-Auxo-Technology-Labs-Private-Limited-Chennai-Egattur-15-to-25-years-050718007017?src=jobsearchDesk&sid=15382132614599&xp=26&px=7
030818007362,A Global IT Company is Looking to Employ AI Cognitive Engineer,Chennai,3-8 yrs,"Machine Learning, Natural Language Processing, Text Mining, NLP, Predictive...",Geakminds Technologies Private Limited,  Not disclosed ,Experience with digital image processing algorithms/image analytics;Significant experience in Natural ...,54 days ago,premium,https://www.naukri.com/job-listings-A-Global-IT-Company-is-Looking-to-Employ-AI-Cognitive-Engineer-Geakminds-Technologies-Private-Limited-Chennai-3-to-8-years-030818007362?src=jobsearchDesk&sid=15382132614599&xp=27&px=7
020818005951,Front End/ui Engineer - AngularJS,Bengaluru,4-9 yrs,"MongoDB, NoSQL, Cassandra, Data Science, Angularjs, SVG, Machine Learning...",Squareroot Consulting,  Not disclosed ,"We want someone who is passionate about web programming, IoT and startups and has experience building ...",57 days ago,premium,https://www.naukri.com/job-listings-Front-End-ui-Engineer-AngularJS-Squareroot-Consulting-Bengaluru-4-to-9-years-020818005951?src=jobsearchDesk&sid=15382132614599&xp=28&px=7
010818901097,Analytics,Bengaluru,5-8 yrs,"data science, Management consulting, SAS, Risk management...",KPMG,  Not disclosed ,"Experience with command-line scripting, data structures and algorithms;Masters, or PhD in Computer ...",58 days ago,premium,https://www.naukri.com/job-listings-Analytics-KPMG-Bengaluru-5-to-8-years-010818901097?src=jobsearchDesk&sid=15382132614599&xp=29&px=7
010818900452,Data Scientist - Artificial Intelligence/big Data,Bengaluru,5-10 yrs,"deep learning, text mining, natural language processing, machine learning...",iMarkserv,  Not disclosed ,"- Hands on experience in un-supervised machine learning techniques and algorithms, such as various ...",59 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Artificial-Intelligence-big-Data-iMarkserv-Bengaluru-5-to-10-years-010818900452?src=jobsearchDesk&sid=15382132614599&xp=30&px=7
010818002310,Data Scientist,Ahmedabad(Navrangpura),2-7 yrs,"java, algorithms, data structures, python, pattern recognition...",Omniism Technologies Pvt Ltd,"    2,75,000 - 6,00,000 P.A.  ","Good at scientific programming languages (R, Python, Matlab, C++, Fortran, JAVA, GoLang);Good Knowledge ...",58 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Omniism-Technologies-Pvt-Ltd-Ahmedabad-Navrangpura-2-to-7-years-010818002310?src=jobsearchDesk&sid=15382132614599&xp=31&px=7
080818000335,Product Manager ( Data Scientist Team) - From Product Company - Mumbai,Mumbai(Tardeo),2-7 yrs,"Data Science, Product Life Cycle, Data Management, User Experience, Project...",People Interactive (I) Pvt Ltd.,"    10,00,000 - 20,00,000 P.A.  ",Experience with large scale data science and data analysis products is preferable;Experience in making ...,1 day ago,premium,https://www.naukri.com/job-listings-Product-Manager-Data-Scientist-Team-From-Product-Company-Mumbai-People-Interactive-I-Pvt-Ltd-Mumbai-Tardeo-2-to-7-years-080818000335?src=jobsearchDesk&sid=15382132614599&xp=32&px=7
310718002318,"Software Trainee , Internship in a Leading IT Company - Piford Tech","Chandigarh, Mohali",0-5 yrs,"web development, php, java, software testing, networking, web technologies,...",Piford Technologies (P) Limited.,"    50,000 - 1,75,000 P.A. Salary as Per Skills & Industry  ",,21 days ago,classified,https://www.naukri.com/job-listings-Software-Trainee-Internship-in-a-Leading-IT-Company-Piford-Tech-Piford-Technologies-P-Limited-Chandigarh-Mohali-0-to-5-years-310718002318?src=jobsearchDesk&sid=15382132614599&xp=33&px=7
120918005592,SME Data Scientist,Bengaluru,9-14 yrs,"Data Science, Machine Learning, Time Series, Anomaly, Spark",Metasoft Solutions Pvt Ltd,  Not disclosed ,,17 days ago,classified,https://www.naukri.com/job-listings-SME-Data-Scientist-Metasoft-Solutions-Pvt-Ltd-Bengaluru-9-to-14-years-120918005592?src=jobsearchDesk&sid=15382132614599&xp=34&px=7
070917003496,CSS Corp is Looking for Machine Learning Developer,Chennai,5-8 yrs,"computer vision, java, algorithms, c++, python, deep learning...",CSS Corp Pvt Ltd,  Not disclosed ,"Should utilize, develop, and/or adapt data processing, deep learning and/or other methods in computer ...",30 days ago,premium,https://www.naukri.com/job-listings-CSS-Corp-is-Looking-for-Machine-Learning-Developer-CSS-Corp-Pvt-Ltd-Chennai-5-to-8-years-070917003496?src=jobsearchDesk&sid=15382132614599&xp=35&px=7
040718000164,Research Engineer/ Trainer,Delhi NCR,0-5 yrs,"presentation skills, embedded systems, artificial intelligence, iot, ARM...",Times Globacom (P) Ltd,"    1,25,000 - 2,50,000 P.A.  ",,22 days ago,classified,https://www.naukri.com/job-listings-Research-Engineer-Trainer-Times-Globacom-P-Ltd-Delhi-NCR-0-to-5-years-040718000164?src=jobsearchDesk&sid=15382132614599&xp=36&px=7
250918010207,Data Analyst- Automation,Mumbai,6-10 yrs,"data science, private banking, data visualization, excel, data collection...",Collabera Technologies Private Limited,  Not disclosed ,"-       Must have math acumen, effective communication skills and manual dexterity, and ability to use ...",1 day ago,premium,https://www.naukri.com/job-listings-Data-Analyst-Automation-Collabera-Technologies-Private-Limited-Mumbai-6-to-10-years-250918010207?src=jobsearchDesk&sid=15382132614599&xp=37&px=7
080918002173,Data Scientist | Intello Labs | Gurgaon,"Gurgaon, Noida, Delhi",5-10 yrs,"machine learning, mongodb, cassandra, Hbase, Hive, Pig, D3.js, GGplot...",Unnati,"    13,00,000 - 20,00,000 P.A.  ","Experience with common data science toolkits, such as R, Weka, Python, NumPy, MatLab, etc;Experience ...",21 days ago,premium,https://www.naukri.com/job-listings-Data-Scientist-Intello-Labs-Gurgaon-Unnati-Gurgaon-Noida-Delhi-5-to-10-years-080918002173?src=jobsearchDesk&sid=15382132614599&xp=38&px=7
030918004450,Principle Machine Learning Engineer - Ecommerce,Gurgaon,4-8 yrs,"Deep Learning, Digital Marketing, NLP, Neural Networks, Data Science...",Strategic Talent Partner,  Not disclosed ,"- 4-8 years of strong hands-on experience in Artificial Intelligence (AI), Machine Learning (ML), NLP, ...",26 days ago,premium,https://www.naukri.com/job-listings-Principle-Machine-Learning-Engineer-Ecommerce-Strategic-Talent-Partner-Gurgaon-4-to-8-years-030918004450?src=jobsearchDesk&sid=15382132614599&xp=39&px=7
150918002760,Manager-data Science,Delhi NCR,6-9 yrs,""" ; data analysis"" advance analytics, logistics, regression...",Nativism Technocrats Private Limited,  Not disclosed , Technical Competencies   SAS/Py ...,14 days ago,hotjob,https://www.naukri.com/job-listings-Manager-data-Science-Nativism-Technocrats-Private-Limited-Delhi-NCR-6-to-9-years-150918002760?src=jobsearchDesk&sid=15382132614599&xp=40&px=7
